espn_team_id,name,nickname,abbreviation,logo,display_name,short_display_name
1432,Warwickshire Under-19s,Warwickshire Under-19s,,,Warwickshire Under-19s,
1313837,Pamir Legends,Pamir Legends,PAL,https://a.espncdn.com/i/teamlogos/cricket/500/1313837.png,Pamir Legends,PAL
3543,Maris Stella College,Maris Stella College,Maris,,Maris Stella College,Maris
160,Tanzania,Tanzania,TAN,https://a.espncdn.com/i/teamlogos/cricket/500/160.png,Tanzania,TAN
1371,Sussex,Sussex,SUSS,https://a.espncdn.com/i/teamlogos/cricket/500/1371.png,Sussex,SUSS
2820,Khairpur Cricket Association,Khairpur Cricket Association,,,Khairpur Cricket Association,
1391,Thames Valley Women,Thames Valley Women,,,Thames Valley Women,
3281,North West Women,North West Women,NW-W,https://a.espncdn.com/i/teamlogos/cricket/500/3281.png,North West Women,NW-W
713889,Larkana Bulls,Larkana Bulls,BULLS,,Larkana Bulls,BULLS
474668,Kochi Tuskers Kerala,Kochi Tuskers Kerala,Kochi,,Kochi Tuskers Kerala,Kochi
1233,Nottinghamshire Cricket Board,Nottinghamshire Cricket Board,,,Nottinghamshire Cricket Board,
1241093,Abu Dhabi,Abu Dhabi,DHABI,,Abu Dhabi,DHABI
1208512,Flying Oryx,Flying Oryx,FO,,Flying Oryx,FO
1154545,Lesotho Under-19s,Lesotho Under-19s,LES19,https://a.espncdn.com/i/teamlogos/cricket/500/1154545.png,Lesotho Under-19s,LES19
355440,Sri Lanka Under-20s School,Sri Lanka Under-20s School,,,Sri Lanka Under-20s School,
3096,Sialkot Region,Sialkot Region,Sialk,https://a.espncdn.com/i/teamlogos/cricket/500/3096.png,Sialkot Region,Sialk
919049,Bahawalpur Region,Bahawalpur Region,BHLPR,https://a.espncdn.com/i/teamlogos/cricket/500/919049.png,Bahawalpur Region,BHLPR
1239235,Beximco Dhaka,Beximco Dhaka,DHAKA,,Beximco Dhaka,DHAKA
2410,Netherlands Women,Netherlands Women,NL-W,https://a.espncdn.com/i/teamlogos/cricket/500/2410.png,Netherlands Women,NL-W
1313839,Maiwand Defenders,Maiwand Defenders,MAIDF,https://a.espncdn.com/i/teamlogos/cricket/500/1313839.png,Maiwand Defenders,MAIDF
462442,Devon Under-13s,Devon Under-13s,,,Devon Under-13s,
514778,Kandurata Warriors,Kandurata Warriors,KWarr,,Kandurata Warriors,KWarr
876051,University of Central Punjab Lahore,University of Central Punjab Lahore,UCPL,,University of Central Punjab Lahore,UCPL
509670,Perth Scorchers,Perth Scorchers,PS,https://a.espncdn.com/i/teamlogos/cricket/500/509670.png,Perth Scorchers,PS
3226,Free State Women,Free State Women,FsWm,https://a.espncdn.com/i/teamlogos/cricket/500/3226.png,Free State Women,FsWm
1813,India A Women,India A Women,IAW,https://a.espncdn.com/i/teamlogos/cricket/500/1813.png,India A Women,IAW
1208777,Maldives Women,Maldives Women,MDV-W,https://a.espncdn.com/i/teamlogos/cricket/500/1208777.png,Maldives Women,MDV-W
23929,Skanderborg,Skanderborg,,,Skanderborg,
1334,Somerset 2nd XI,Somerset 2nd XI,So2XI,,Somerset 2nd XI,So2XI
286,Eastern Suburbs,Eastern Suburbs,,,Eastern Suburbs,
2571,Otago A,Otago A,OTA A,,Otago A,OTA A
513579,Buckinghamshire Under-13s,Buckinghamshire Under-13s,,https://a.espncdn.com/i/teamlogos/cricket/500/513579.png,Buckinghamshire Under-13s,
2549,New Zealand Board President's XI,New Zealand Board President's XI,NZBXI,,New Zealand Board President's XI,NZBXI
1302516,Mountaineers Women,Mountaineers Women,MTN-W,https://a.espncdn.com/i/teamlogos/cricket/500/1302516.png,Mountaineers Women,MTN-W
325786,Kandurata,Kandurata,KANDU,,Kandurata,KANDU
364248,Central Women,Central Women,CenWn,,Central Women,CenWn
2280,Japan Women,Japan Women,JPN-W,https://a.espncdn.com/i/teamlogos/cricket/500/2280.png,Japan Women,JPN-W
638243,South Africa Emerging Players Women,South Africa Emerging Players Women,SAW-E,https://a.espncdn.com/i/teamlogos/cricket/500/638243.png,South Africa Emerging Players Women,SAW-E
3066,Redco Pakistan Ltd,Redco Pakistan Ltd,,,Redco Pakistan Ltd,
3307,South Africa African XI,South Africa African XI,,,South Africa African XI,
904595,North Windward Islands Women,North Windward Islands Women,NWWMN,,North Windward Islands Women,NWWMN
38,Kuwait,Kuwait,KUW,https://a.espncdn.com/i/teamlogos/cricket/500/38.png,Kuwait,KUW
1201,Minor Counties,Minor Counties,,,Minor Counties,
511251,Gloucestershire Under-15s,Gloucestershire Under-15s,,,Gloucestershire Under-15s,
1150153,Winnipeg Hawks,Winnipeg Hawks,WH,https://a.espncdn.com/i/teamlogos/cricket/500/1150153.png,Winnipeg Hawks,WH
1255751,Kerala Super Kings,Kerala Super Kings,KSK,https://a.espncdn.com/i/teamlogos/cricket/500/1255751.png,Kerala Super Kings,KSK
2462,Auckland Under-17s,Auckland Under-17s,,,Auckland Under-17s,
1209642,Rangers,Rangers,RNG,,Rangers,RNG
1174604,Kandy Customs Cricket Club,Kandy Customs Cricket Club,KCCC,https://a.espncdn.com/i/teamlogos/cricket/500/1174604.png,Kandy Customs Cricket Club,KCCC
777389,Hubli Tigers,Hubli Tigers,HUT,https://a.espncdn.com/i/teamlogos/cricket/500/777389.png,Hubli Tigers,HUT
249912,Diamonds,Diamonds,Diamo,,Diamonds,Diamo
381939,Punjab Stallions,Punjab Stallions,Stlns,,Punjab Stallions,Stlns
3268,Northerns XI,Northerns XI,NTHXI,,Northerns XI,NTHXI
3632,S.Thomas' College,S.Thomas' College,STC,,S.Thomas' College,STC
533330,Afghan Cheetas,Afghan Cheetas,AfgC,,Afghan Cheetas,AfgC
1231206,PJ Cummins' XI,PJ Cummins' XI,PJC,,PJ Cummins' XI,PJC
500639,Northerns Under-13s,Northerns Under-13s,NrU13,,Northerns Under-13s,NrU13
888,Cornwall Under-17s,Cornwall Under-17s,,,Cornwall Under-17s,
311735,Sydney South East,Sydney South East,SydSE,,Sydney South East,SydSE
1616,Mumbai Cricket Association XI,Mumbai Cricket Association XI,MCaXI,,Mumbai Cricket Association XI,MCaXI
926,Durham Cricket Board,Durham Cricket Board,,,Durham Cricket Board,
953843,Islamabad United,Islamabad United,IU,https://a.espncdn.com/i/teamlogos/cricket/500/953843.png,Islamabad United,IU
293843,Africa Women XI,Africa Women XI,AfrWn,,Africa Women XI,AfrWn
1227829,Team James Vince,Team James Vince,TJV,,Team James Vince,TJV
3635,Thurstan College,Thurstan College,,,Thurstan College,
1208513,Desert Riders,Desert Riders,DR,,Desert Riders,DR
1225952,Team Stokes,Team Stokes,TS,,Team Stokes,TS
1163305,Northern Warriors,Northern Warriors,NW,https://a.espncdn.com/i/teamlogos/cricket/500/1163305.png,Northern Warriors,NW
2235,Leinster Lightning,Leinster Lightning,LEL,https://a.espncdn.com/i/teamlogos/cricket/500/2235.png,Leinster Lightning,LEL
777775,South Korea Women,South Korea Women,KOR-W,https://a.espncdn.com/i/teamlogos/cricket/500/777775.png,South Korea Women,KOR-W
513416,Berkshire Under-15s,Berkshire Under-15s,,,Berkshire Under-15s,
3757,Jamaica Women,Jamaica Women,JamWn,https://a.espncdn.com/i/teamlogos/cricket/500/3757.png,Jamaica Women,JamWn
1974,North Zone,North Zone,NOZ,https://a.espncdn.com/i/teamlogos/cricket/500/1974.png,North Zone,NOZ
733,Bermuda Under-15s,Bermuda Under-15s,BmU15,,Bermuda Under-15s,BmU15
922,Duchess of Norfolk's Invitation XI,Duchess of Norfolk's Invitation XI,,,Duchess of Norfolk's Invitation XI,
595174,Gauteng Under-13s,Gauteng Under-13s,GtU13,,Gauteng Under-13s,GtU13
1244942,Bagmati Province Women,Bagmati Province Women,BP-W,https://a.espncdn.com/i/teamlogos/cricket/500/1244942.png,Bagmati Province Women,BP-W
2167,Uttar Pradesh Under-14s,Uttar Pradesh Under-14s,,,Uttar Pradesh Under-14s,
3812,West Indies Under-19s,West Indies Under-19s,WI19,https://a.espncdn.com/i/teamlogos/cricket/500/3812.png,West Indies Under-19s,WI19
1037755,Southern Lions,Southern Lions,SLION,,Southern Lions,SLION
550,Sutherland,Sutherland,,,Sutherland,
1191,Middlesex 2nd XI,Middlesex 2nd XI,Mi2XI,,Middlesex 2nd XI,Mi2XI
469804,Nottinghamshire Under-14s,Nottinghamshire Under-14s,,,Nottinghamshire Under-14s,
1429,Warwickshire 2nd XI,Warwickshire 2nd XI,Wa2XI,,Warwickshire 2nd XI,Wa2XI
303452,Israel Under-19s,Israel Under-19s,Isr19,https://a.espncdn.com/i/teamlogos/cricket/500/303452.png,Israel Under-19s,Isr19
1317,South of England,South of England,,,South of England,
1098599,Punjab Riders,Punjab Riders,PR,,Punjab Riders,PR
1185205,Guernsey Women,Guernsey Women,GUN-W,https://a.espncdn.com/i/teamlogos/cricket/500/1185205.png,Guernsey Women,GUN-W
3367,Western Province Women,Western Province Women,WprWm,https://a.espncdn.com/i/teamlogos/cricket/500/3367.png,Western Province Women,WprWm
3230,Northern Cape Under-19s,Northern Cape Under-19s,NC19,,Northern Cape Under-19s,NC19
513,South Hobart-Sandy Bay,South Hobart-Sandy Bay,,,South Hobart-Sandy Bay,
3098,Sialkot Cricket Association Under-19s,Sialkot Cricket Association Under-19s,,,Sialkot Cricket Association Under-19s,
1057844,Sagarmatha Legends,Sagarmatha Legends,SL,,Sagarmatha Legends,SL
3846,Midlands,Midlands,,,Midlands,
1440821,Young Lions Invitational XI,Young Lions Invitational XI,ENGYL,,Young Lions Invitational XI,ENGYL
364434,Hanif Mohammad's XI,Hanif Mohammad's XI,,,Hanif Mohammad's XI,
1345223,Combined NSW and ACT XI,Combined NSW and ACT XI,NSACT,,Combined NSW and ACT XI,NSACT
1192,Middlesex Cricket Board,Middlesex Cricket Board,,,Middlesex Cricket Board,
386878,Mpumalanga Women,Mpumalanga Women,MpuWm,,Mpumalanga Women,MpuWm
715323,Oxford University Women,Oxford University Women,OXUNW,,Oxford University Women,OXUNW
586927,Pakistan All Star XI,Pakistan All Star XI,PAKST,,Pakistan All Star XI,PAKST
1917,Maharashtra Under-19s,Maharashtra Under-19s,Mah19,,Maharashtra Under-19s,Mah19
1438082,Croatia Women,Croatia Women,CRO-W,https://a.espncdn.com/i/teamlogos/cricket/500/1438082.png,Croatia Women,CRO-W
1446365,Villianur Mohit Kings,Villianur Mohit Kings,VIK,https://a.espncdn.com/i/teamlogos/cricket/500/1446365.png,Villianur Mohit Kings,VIK
1219135,King Price,King Price,PRICE,https://a.espncdn.com/i/teamlogos/cricket/500/1219135.png,King Price,PRICE
3479,Singapore Cricket Association,Singapore Cricket Association,SinCA,,Singapore Cricket Association,SinCA
509671,Melbourne Renegades,Melbourne Renegades,MR,https://a.espncdn.com/i/teamlogos/cricket/500/509671.png,Melbourne Renegades,MR
1162631,Jozi Stars,Jozi Stars,JS,https://a.espncdn.com/i/teamlogos/cricket/500/1162631.png,Jozi Stars,JS
287572,Southerns,Southerns,STHS,,Southerns,STHS
511249,Gloucestershire Under-13s,Gloucestershire Under-13s,,,Gloucestershire Under-13s,
27,United Arab Emirates,United Arab Emirates,UAE,https://a.espncdn.com/i/teamlogos/cricket/500/27.png,United Arab Emirates,UAE
228714,Queensland Second XI Women,Queensland Second XI Women,QLD2W,,Queensland Second XI Women,QLD2W
668,Bangladesh A,Bangladesh A,BAN-A,https://a.espncdn.com/i/teamlogos/cricket/500/668.png,Bangladesh A,BAN-A
278,Collingwood,Collingwood,,,Collingwood,
2606,Wellington Under-19s,Wellington Under-19s,,,Wellington Under-19s,
1047341,Siechem Madurai Panthers,Siechem Madurai Panthers,SMP,https://a.espncdn.com/i/teamlogos/cricket/500/1047341.png,Siechem Madurai Panthers,SMP
3538,Kandy Youth Cricket Club,Kandy Youth Cricket Club,Kandy,,Kandy Youth Cricket Club,Kandy
299039,United Arab Emirates Women,United Arab Emirates Women,UAE-W,https://a.espncdn.com/i/teamlogos/cricket/500/299039.png,United Arab Emirates Women,UAE-W
2224,Ireland A Women,Ireland A Women,IREAW,https://a.espncdn.com/i/teamlogos/cricket/500/2224.png,Ireland A Women,IREAW
1673,Delhi Under-19s,Delhi Under-19s,Del19,,Delhi Under-19s,Del19
1399051,Mongolia Women,Mongolia Women,MNG-W,https://a.espncdn.com/i/teamlogos/cricket/500/1399051.png,Mongolia Women,MNG-W
37475,Northern Districts A Districts Association XI,Northern Districts A Districts Association XI,,,Northern Districts A Districts Association XI,
468690,Yorkshire Under-14s,Yorkshire Under-14s,,,Yorkshire Under-14s,
2303,Kuwait Under-19s,Kuwait Under-19s,KUW19,https://a.espncdn.com/i/teamlogos/cricket/500/2303.png,Kuwait Under-19s,KUW19
1322,Sheffield,Sheffield,,,Sheffield,
875,Cheshire Women,Cheshire Women,Chewm,,Cheshire Women,Chewm
1328835,Malta Women,Malta Women,MLT-W,https://a.espncdn.com/i/teamlogos/cricket/500/1328835.png,Malta Women,MLT-W
557195,Southern Province Women,Southern Province Women,SPW,,Southern Province Women,SPW
1876,Karnataka Under-14s,Karnataka Under-14s,,,Karnataka Under-14s,
49615,Mahinda College,Mahinda College,MAHI,,Mahinda College,MAHI
1860,Kerala Cricket Association XI,Kerala Cricket Association XI,,,Kerala Cricket Association XI,
446787,Nepal Under-21s,Nepal Under-21s,Nep21,,Nepal Under-21s,Nep21
219097,Jacques Kallis Invitational XI,Jacques Kallis Invitational XI,KalXI,,Jacques Kallis Invitational XI,KalXI
315042,Kenya A,Kenya A,,,Kenya A,
2317,Namibia Under-19s,Namibia Under-19s,NAM19,https://a.espncdn.com/i/teamlogos/cricket/500/2317.png,Namibia Under-19s,NAM19
1007379,Northern Knights,Northern Knights,NK,https://a.espncdn.com/i/teamlogos/cricket/500/1007379.png,Northern Knights,NK
595168,Zimbabwe Under-13s,Zimbabwe Under-13s,ZMU13,,Zimbabwe Under-13s,ZMU13
1313840,Hindukush Strikers,Hindukush Strikers,HIS,https://a.espncdn.com/i/teamlogos/cricket/500/1313840.png,Hindukush Strikers,HIS
220627,Hong Kong Cricket Sixes,Hong Kong Cricket Sixes,HKG6S,,Hong Kong Cricket Sixes,HKG6S
512876,Oxfordshire Under-13s,Oxfordshire Under-13s,,,Oxfordshire Under-13s,
2762,Islamabad Under-19s,Islamabad Under-19s,,,Islamabad Under-19s,
683165,Western Australia Chairman's XI,Western Australia Chairman's XI,WAXI,,Western Australia Chairman's XI,WAXI
2965,Pakistan Under-23s,Pakistan Under-23s,PAK23,,Pakistan Under-23s,PAK23
1089693,Dhangadhi Stars,Dhangadhi Stars,DS,https://a.espncdn.com/i/teamlogos/cricket/500/1089693.png,Dhangadhi Stars,DS
1206615,Qalandars,Qalandars,QAL,https://a.espncdn.com/i/teamlogos/cricket/500/1206615.png,Qalandars,QAL
1740,Gwalior,Gwalior,,,Gwalior,
509478,Northumberland Under-13s,Northumberland Under-13s,,,Northumberland Under-13s,
2928,North West Frontier Province-Baluchistan,North West Frontier Province-Baluchistan,,,North West Frontier Province-Baluchistan,
513415,Berkshire Under-14s,Berkshire Under-14s,,,Berkshire Under-14s,
1861,Kerala,Kerala,KER,https://a.espncdn.com/i/teamlogos/cricket/500/1861.png,Kerala,KER
1167634,Afghanistan Under-23s,Afghanistan Under-23s,AFG23,,Afghanistan Under-23s,AFG23
76,East Asia-Pacific,East Asia-Pacific,,,East Asia-Pacific,
1306,DH Robins' XI,DH Robins' XI,,,DH Robins' XI,
3674,United Arab Emirates Under-17s,United Arab Emirates Under-17s,,,United Arab Emirates Under-17s,
1518,Hong Kong Under-19s,Hong Kong Under-19s,HK19,https://a.espncdn.com/i/teamlogos/cricket/500/1518.png,Hong Kong Under-19s,HK19
520,South Australia,South Australia,SOA,https://a.espncdn.com/i/teamlogos/cricket/500/520.png,South Australia,SOA
2546,New Zealand A Women,New Zealand A Women,NZA-W,https://a.espncdn.com/i/teamlogos/cricket/500/2546.png,New Zealand A Women,NZA-W
1118223,Nelson Mandela Bay Stars,Nelson Mandela Bay Stars,NMBS,,Nelson Mandela Bay Stars,NMBS
509405,Essex Under-15s,Essex Under-15s,,,Essex Under-15s,
594856,North West Under-17s,North West Under-17s,NWU17,,North West Under-17s,NWU17
2504,Hawke's Bay,Hawke's Bay,,,Hawke's Bay,
515918,Worcestershire Academy,Worcestershire Academy,,,Worcestershire Academy,
378719,BCA President's XI,BCA President's XI,BCAXI,,BCA President's XI,BCAXI
444603,United Arab Emirates A,United Arab Emirates A,UAE-A,https://a.espncdn.com/i/teamlogos/cricket/500/444603.png,United Arab Emirates A,UAE-A
1241092,Dubai,Dubai,DBX,,Dubai,DBX
2962,Pakistan Under-16s,Pakistan Under-16s,Pak16,,Pakistan Under-16s,Pak16
859841,Loughborough Marylebone Cricket Club University 2nd XI,Loughborough Marylebone Cricket Club University 2nd XI,LbroU,,Loughborough Marylebone Cricket Club University 2nd XI,LbroU
707,Orient Sporting Club,Orient Sporting Club,OSC,,Orient Sporting Club,OSC
1805,India Under-23s,India Under-23s,IND23,,India Under-23s,IND23
3724,Barbados Women,Barbados Women,BRB-W,https://a.espncdn.com/i/teamlogos/cricket/500/3724.png,Barbados Women,BRB-W
586,Victoria Second XI Women,Victoria Second XI Women,,,Victoria Second XI Women,
1095060,Colombo,Colombo,COLBO,https://a.espncdn.com/i/teamlogos/cricket/500/1095060.png,Colombo,COLBO
1298769,Gujarat Titans,Gujarat Titans,GT,https://a.espncdn.com/i/teamlogos/cricket/500/1298769.png,Gujarat Titans,GT
422118,Karnataka State Cricket Association President's XI,Karnataka State Cricket Association President's XI,,,Karnataka State Cricket Association President's XI,
1819,International XI,International XI,IntXI,,International XI,IntXI
10,Fiji,Fiji,Fiji,https://a.espncdn.com/i/teamlogos/cricket/500/10.png,Fiji,Fiji
428007,Richmond College,Richmond College,,,Richmond College,
304472,Argentina Women,Argentina Women,ARG-W,https://a.espncdn.com/i/teamlogos/cricket/500/304472.png,Argentina Women,ARG-W
549,Sunshine Coast,Sunshine Coast,,,Sunshine Coast,
362,Melville,Melville,,,Melville,
299042,Malaysia Women,Malaysia Women,MAL-W,https://a.espncdn.com/i/teamlogos/cricket/500/299042.png,Malaysia Women,MAL-W
1162635,Paarl Rocks,Paarl Rocks,PR,https://a.espncdn.com/i/teamlogos/cricket/500/1162635.png,Paarl Rocks,PR
2241,Merrion Women,Merrion Women,,,Merrion Women,
2892,Muslim Commercial Bank,Muslim Commercial Bank,,,Muslim Commercial Bank,
2174,Vidarbha Cricket Association XI,Vidarbha Cricket Association XI,,,Vidarbha Cricket Association XI,
1946,Madhya Pradesh Under-19s,Madhya Pradesh Under-19s,MP19,,Madhya Pradesh Under-19s,MP19
509802,Lancashire Under-13s,Lancashire Under-13s,,,Lancashire Under-13s,
17,Canada,Canada,CAN,https://a.espncdn.com/i/teamlogos/cricket/500/17.png,Canada,CAN
1219134,MR24-7 Namspire,MR24-7 Namspire,MR24,https://a.espncdn.com/i/teamlogos/cricket/500/1219134.png,MR24-7 Namspire,MR24
549987,Khulna Royal Bengals,Khulna Royal Bengals,Bngls,,Khulna Royal Bengals,Bngls
879651,Auckland Under-15s,Auckland Under-15s,Auk15,,Auckland Under-15s,Auk15
304274,Quick Haag Women,Quick Haag Women,,,Quick Haag Women,
381202,Victoria Under-15s Women,Victoria Under-15s Women,,,Victoria Under-15s Women,
364489,DJ Bravo's XI,DJ Bravo's XI,,,DJ Bravo's XI,
518371,Warwickshire Under-13s,Warwickshire Under-13s,,,Warwickshire Under-13s,
2309,Malaysia Under-19s,Malaysia Under-19s,MAL19,https://a.espncdn.com/i/teamlogos/cricket/500/2309.png,Malaysia Under-19s,MAL19
1610,Mumbai Board Presidents XI,Mumbai Board Presidents XI,MBPXI,,Mumbai Board Presidents XI,MBPXI
861947,Malaysian Armed Forces,Malaysian Armed Forces,MAF,,Malaysian Armed Forces,MAF
1760,Haryana Under-19s,Haryana Under-19s,Har19,,Haryana Under-19s,Har19
3326,South African Universities,South African Universities,,,South African Universities,
3872,Zimbabwe XI,Zimbabwe XI,ZimXI,https://a.espncdn.com/i/teamlogos/cricket/500/3872.png,Zimbabwe XI,ZimXI
746,Canada Under-19s,Canada Under-19s,CAN19,https://a.espncdn.com/i/teamlogos/cricket/500/746.png,Canada Under-19s,CAN19
3694,Philadelphians,Philadelphians,,,Philadelphians,
1364719,Guwahati Avengers,Guwahati Avengers,GUA,,Guwahati Avengers,GUA
473,Queensland Under-19s Women,Queensland Under-19s Women,,,Queensland Under-19s Women,
1516,Hong Kong Under-15s,Hong Kong Under-15s,,https://a.espncdn.com/i/teamlogos/cricket/500/1516.png,Hong Kong Under-15s,
1204573,Karnataka Tuskers,Karnataka Tuskers,KT,https://a.espncdn.com/i/teamlogos/cricket/500/1204573.png,Karnataka Tuskers,KT
442215,Hyderabad (India) Women,Hyderabad (India) Women,HYDWM,https://a.espncdn.com/i/teamlogos/cricket/500/442215.png,Hyderabad (India) Women,HYDWM
1387249,Surrey Jaguars,Surrey Jaguars,SUJ,https://a.espncdn.com/i/teamlogos/cricket/500/1387249.png,Surrey Jaguars,SUJ
1881,Karnataka XI,Karnataka XI,,,Karnataka XI,
3104,Sind Governor's XI,Sind Governor's XI,,,Sind Governor's XI,
1421,Wales Minor Counties,Wales Minor Counties,WALMC,https://a.espncdn.com/i/teamlogos/cricket/500/1421.png,Wales Minor Counties,WALMC
1204495,Southern Brave (Men),Southern Brave (Men),SB-M,https://a.espncdn.com/i/teamlogos/cricket/500/1204495.png,Southern Brave (Men),SB-M
467156,Warwickshire Under-17s,Warwickshire Under-17s,,,Warwickshire Under-17s,
1275088,Eswatini Women,Eswatini Women,ESW-W,https://a.espncdn.com/i/teamlogos/cricket/500/1275088.png,Eswatini Women,ESW-W
6880,East Redlands,East Redlands,,,East Redlands,
3797,University of West Indies,University of West Indies,,,University of West Indies,
221730,Badureliya Sports Club,Badureliya Sports Club,BSC,https://a.espncdn.com/i/teamlogos/cricket/500/221730.png,Badureliya Sports Club,BSC
180,Belgrano Athletic Club,Belgrano Athletic Club,,,Belgrano Athletic Club,
49930,Lumbini College,Lumbini College,,,Lumbini College,
3584,St. Sebastians College,St. Sebastians College,,,St. Sebastians College,
1013567,Kandahar Province,Kandahar Province,KDHAR,,Kandahar Province,KDHAR
1733,Gujarat Under-14s,Gujarat Under-14s,,,Gujarat Under-14s,
313846,Sui Southern Gas Corporation,Sui Southern Gas Corporation,SSGC,https://a.espncdn.com/i/teamlogos/cricket/500/313846.png,Sui Southern Gas Corporation,SSGC
1328788,MI Emirates,MI Emirates,MIE,https://a.espncdn.com/i/teamlogos/cricket/500/1328788.png,MI Emirates,MIE
3549,Moors Sports Club,Moors Sports Club,MOORS,https://a.espncdn.com/i/teamlogos/cricket/500/3549.png,Moors Sports Club,MOORS
1208122,Oval Invincibles (Women),Oval Invincibles (Women),OI-W,https://a.espncdn.com/i/teamlogos/cricket/500/1208122.png,Oval Invincibles (Women),OI-W
1464,Yorkshire,Yorkshire,YORKS,https://a.espncdn.com/i/teamlogos/cricket/500/1464.png,Yorkshire,YORKS
3769,North Trinidad,North Trinidad,,,North Trinidad,
800049,Kurunegala Combined XI,Kurunegala Combined XI,Kurun,,Kurunegala Combined XI,Kurun
